ORDER_ID,ID,GIFT_CARD,GRAMS,NAME,PRICE,QUANTITY,SKU,TAXABLE,TITLE,TOTAL_DISCOUNT,PRE_TAX_PRICE,HAS_MESSAGE
143675654170,275654606874,FALSE,40,Airplane,13.000000,1,LP1239,TRUE,Airplane,3.000000,10.00,0
193571717146,401547296794,FALSE,34,Snowflake 2.0,13.000000,2,LP1676,TRUE,Snowflake 2.0,6.000000,20.00,0
5121154125,9153933581,FALSE,34,Heart Bench - Red,13.000000,1,LP1005,TRUE,Heart Bench,0.000000,,0
140372705306,269327958042,FALSE,40,Balloon Bouquet Blue,10.000000,1,LP1513,TRUE,Balloon Bouquet Blue,0.000000,10.00,0
5184260237,9271347725,FALSE,40,Camera,10.000000,1,LP1236,TRUE,Camera,0.000000,,1
5775129997,10352547405,FALSE,34,Golf Ball,13.000000,1,LP1158,TRUE,Golf Ball,0.000000,,0
79937110042,153810042906,FALSE,45,Snowflake - Blue,13.000000,1,LP1012,TRUE,Snowflake,0.000000,13.00,0
3853355585,6857542593,FALSE,40,Thanksgiving Turkey,10.000000,1,SE-FALLTURK-BN,TRUE,Thanksgiving Turkey,0.000000,,0
5186760013,9276002573,FALSE,45,Pug Birthday Cake Smash,10.000000,1,LP1098,TRUE,Pug Birthday Cake Smash,0.000000,,0
197108400154,408380112922,FALSE,54,Magnolia Tree,13.000000,1,LP1100,TRUE,Magnolia Tree,3.000000,10.00,0
3753508993,6670877697,FALSE,34,Couple in Love - Blue,10.000000,1,LV-COUPLE-BL,TRUE,Couple in Love,0.000000,,0
15065120794,27937570842,FALSE,408,Baby it's cold outside 5 pack,60.000000,1,PA1494,TRUE,Baby it's cold outside 5 pack,0.000000,,0
5055667917,9030793421,FALSE,54,Love Toaster,10.000000,1,LP1131,TRUE,Love Toaster,0.000000,,0
5784229965,10369325453,FALSE,34,Teacher's Apple,13.000000,1,LP1186,TRUE,Teacher's Apple,0.000000,,0
3295434689,5790356353,FALSE,51,Young America - Blue,13.000000,1,NA-YOUNGAM-BL,TRUE,Young America,0.000000,,0
165839437850,341669543962,FALSE,45,Santa Sleigh - Red,13.000000,3,LP1051,TRUE,Santa Sleigh,9.000000,30.00,0
3070867649,5377993473,FALSE,40,Floral Bouquet Purple,13.000000,1,FL-BOUQUET-PU,TRUE,Floral Bouquet Purple,0.000000,,0
5188257613,9278792077,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
134579257370,258010742810,FALSE,40,Halloween Bear,13.000000,1,LP1593,TRUE,Halloween Bear,0.000000,13.00,0
3882526977,6915580033,FALSE,40,Thanksgiving Turkey,10.000000,4,SE-FALLTURK-BN,TRUE,Thanksgiving Turkey,0.000000,,0
5740634637,10292020045,FALSE,34,Fishing Bear,13.000000,1,LP1185,TRUE,Fishing Bear,0.000000,,1
5874416781,10555020301,FALSE,40,Apple Tree,13.000000,1,LP1229,TRUE,Apple Tree,0.000000,,0
3325741889,5843175105,FALSE,28,American Flag - Red,8.000000,1,SUM-FLAG-RD,TRUE,American Flag,0.000000,,0
5031502925,8985278477,FALSE,54,Love Toaster,10.000000,1,LP1131,TRUE,Love Toaster,0.000000,,0
211551911962,436253917210,FALSE,62,Nativity - Blue,13.000000,1,LP1507,TRUE,Nativity,0.000000,13.00,0
4038632769,7218592513,FALSE,816,Holiday Forest 12 pack,99.000000,1,PA-FOREST9-XX,TRUE,Holiday Forest 12 pack,0.000000,,0
195454009370,405086044186,FALSE,907,12 Days of Christmas,99.000000,1,PA1679,TRUE,12 Days of Christmas,0.000000,99.00,0
2496470529,4278303169,FALSE,54,Love Bear,13.000000,1,LV-XXXBEAR-RD,TRUE,Love Bear,0.000000,,0
5763555405,10332470029,FALSE,34,Excavator,13.000000,1,LP1560,TRUE,Excavator,0.000000,,0
22555164698,42289725466,FALSE,54,Cat Mom,13.000000,1,LP1153,TRUE,Cat Mom,0.000000,,0
3543940609,6249900353,FALSE,54,Beer,10.000000,1,SI-BEER-BN,TRUE,Beer,0.000000,,0
5782087949,10365326989,FALSE,40,Horses Running - Green,13.000000,1,LP1021,TRUE,Horses Running,0.000000,,1
154366509082,295894384666,FALSE,40,The Beatles Abbey Road,15.000000,1,LP1554,TRUE,The Beatles Abbey Road,5.000000,10.00,0
4646997389,8313769613,FALSE,91,Gingerbread House,13.000000,2,LP1206,TRUE,Gingerbread House,0.000000,,0
158345134106,308859240474,FALSE,40,Birthday Cake - Blue,10.000000,1,LP1014,TRUE,Birthday Cake,0.000000,10.00,0
243823312922,503227383834,FALSE,51,Blackhawk Helicopter,13.000000,1,LP1064,TRUE,Blackhawk Helicopter,3.000000,10.00,0
5723390413,10261392333,FALSE,54,Shark,13.000000,1,LP1117,TRUE,Shark,0.000000,,0
150879862810,289312473114,FALSE,45,Winter Cabin - Blue,13.000000,1,LP1011,TRUE,Winter Cabin,3.000000,10.00,0
3425342465,6032959361,FALSE,36,Small Coffee Cup Gift Card,8.000000,2,SI-COFFGIFT-BN,TRUE,Small Coffee Cup Gift Card,0.000000,,0
5602972941,10035452237,FALSE,40,Birthday Cake - Blue,10.000000,1,LP1014,TRUE,Birthday Cake,0.000000,,0
94519164954,182660890650,FALSE,34,Acoustic Guitar,13.000000,1,LP1167,TRUE,Acoustic Guitar,0.000000,13.00,0
4826942797,8635171469,FALSE,40,Fancy Lobster,13.000000,1,LP1163,TRUE,Fancy Lobster,0.000000,,0
29320675354,55789649946,FALSE,40,Cupcake Birthday - Pink,10.000000,1,LP1029,TRUE,Cupcake Birthday,0.000000,,0
212430454810,437888122906,FALSE,91,Santa Biker,13.000000,1,LP1207,TRUE,Santa Biker,0.000000,13.00,1
4419718785,7873221953,FALSE,40,Christmas Ornament - Gold,10.000000,1,HO-ORNAMENT-GO,TRUE,Christmas Ornament,0.000000,,0
4751113485,8499311629,FALSE,34,The Original LovePop - Red,10.000000,1,LV-ORIGINAL-RD,TRUE,The Original LovePop,0.000000,,0
54238216218,104748580890,FALSE,54,Beer,10.000000,1,LP1112,TRUE,Beer,0.000000,,0
4660142157,8337022477,FALSE,91,Christmas Candle,13.000000,2,LP1210,TRUE,Christmas Candle,0.000000,,0
61961928730,119591305242,FALSE,408,Christmas Fun 5 Pack,52.000000,1,PA1496,TRUE,Christmas Fun 5 Pack,0.000000,,0
197108400154,408379981850,FALSE,40,Sunflower,13.000000,1,LP1570,TRUE,Sunflower,3.000000,10.00,0
4878891277,8730461965,FALSE,54,Birthday Present,10.000000,1,LP1097,TRUE,Birthday Present,0.000000,,0
149048459290,285646323738,FALSE,45,Santa Sleigh - Red,13.000000,1,LP1051,TRUE,Santa Sleigh,0.000000,13.00,0
5547346637,9933194893,FALSE,51,Willow Tree - Green,13.000000,1,LP1025,TRUE,Willow Tree,0.000000,,0
4881609229,8735387789,FALSE,28,Lovers in a Dogwood Tree Gray,10.000000,1,LP1195,TRUE,Lovers in a Dogwood Tree Gray,0.000000,,0
128831651866,247353573402,FALSE,45,Christmas Bear,13.000000,1,LP1077,TRUE,Christmas Bear,0.000000,13.00,0
3078356993,5390840193,FALSE,454,GMA Every Day Collection,60.000000,1,PA-GMAEVRY-XX,TRUE,GMA Every Day Collection,0.000000,,0
138529112090,265872605210,FALSE,91,Snowflake Tree,13.000000,1,LP1211,TRUE,Snowflake Tree,3.000000,10.00,0
5008691341,8940668685,FALSE,45,Rocket Ship,13.000000,1,LP1141,TRUE,Rocket Ship,0.000000,,0
4995263117,8917416397,FALSE,34,Golf Ball,13.000000,1,LP1158,TRUE,Golf Ball,0.000000,,0
222446026778,460751732762,FALSE,91,Christmas Candle,13.000000,1,LP1210,TRUE,Christmas Candle,3.000000,10.00,0
53607694362,103414267930,FALSE,40,Sunflower,13.000000,1,LP1570,TRUE,Sunflower,0.000000,,0
62086709274,119862034458,FALSE,34,Fire Truck,13.000000,1,LP1519,TRUE,Fire Truck,0.000000,,0
3444654273,6070193025,FALSE,40,Cupcake Birthday - Pink,10.000000,1,BD-CUPCAKE-PI,TRUE,Cupcake Birthday,0.000000,,0
5491281805,9838761613,FALSE,79,Cherry Blossom,13.000000,1,LP1533,TRUE,Cherry Blossom,0.000000,,1
70114574362,135545487386,FALSE,54,Giraffes - Yellow,10.000000,1,LP1042,TRUE,Giraffes,0.000000,,0
4777875917,8546950989,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
207029829658,427416223770,FALSE,91,Manger Scene,13.000000,1,LP1208,TRUE,Manger Scene,3.000000,10.00,0
148114571290,283837759514,FALSE,34,Buddha,13.000000,2,LP1520,TRUE,Buddha,6.000000,20.00,0
4698811597,8405738829,FALSE,62,Nativity - Blue,13.000000,1,LP1507,TRUE,Nativity,0.000000,,0
4500710989,8009106509,FALSE,91,Christmas Candle,13.000000,1,LP1210,TRUE,Christmas Candle,0.000000,,0
4676725581,8366532173,FALSE,57,Holiday Caddy - Red,13.000000,1,HO-CADDY-RD,TRUE,Holiday Caddy,0.000000,,0
5373107085,9626376845,FALSE,34,Viking Ship,13.000000,1,LP1243,TRUE,Viking Ship,0.000000,,0
82528436250,158648467482,FALSE,40,Oak Tree,13.000000,1,LP1235,TRUE,Oak Tree,0.000000,13.00,0
4837459789,8655197901,FALSE,34,Baseball,13.000000,1,SP-BASEBALL-BL,TRUE,Baseball,0.000000,,0
53960245274,104137064474,FALSE,34,Japanese Maple,13.000000,1,LP1592,TRUE,Japanese Maple,0.000000,,0
110897528858,212341358618,FALSE,45,Snowflake - Blue,13.000000,1,LP1012,TRUE,Snowflake,3.000000,10.00,0
2887664321,5052715969,FALSE,54,Wedding Day,8.000000,1,WD-WEDDAY-PIMF,TRUE,Wedding Day,0.000000,,0
5193669773,9289202701,FALSE,40,Birthday Cake - Blue,10.000000,1,LP1014,TRUE,Birthday Cake,0.000000,,0
84883013658,165587419162,FALSE,79,Cherry Blossom,13.000000,1,LP1533,TRUE,Cherry Blossom,0.000000,13.00,0
4988766605,8905367309,FALSE,40,Gondola Love Scene,15.000000,1,LP1498,TRUE,Gondola Love Scene,0.000000,,0
5562850189,9960216781,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
3234841281,5679039105,FALSE,51,Willow Tree - Green,13.000000,1,FL-WILLOW-GR,TRUE,Willow Tree,0.000000,,0
5612441805,10053695565,FALSE,57,USS Constitution - Red,13.000000,1,LP1017,TRUE,USS Constitution,0.000000,,0
195159851034,404486225946,FALSE,54,Love Bear,13.000000,1,LP1103,TRUE,Love Bear,3.000000,10.00,0
3762458369,6687456065,FALSE,36,Two Girls on a Swing,10.000000,1,LV-DOGWDFF-GY,TRUE,Two Girls on a Swing,0.000000,,0
5706548493,10233050445,FALSE,34,Lovers in a Dogwood Tree Yellow - Yellow,10.000000,1,LP1224,TRUE,Lovers in a Dogwood Tree Yellow,0.000000,,0
14981595162,27749941274,FALSE,91,Santa Train,13.000000,1,LP1202,TRUE,Santa Train,0.000000,,0
3911928961,6975908929,FALSE,45,Santa Sleigh - Red,13.000000,1,HO-SANTA-RD,TRUE,Santa Sleigh,0.000000,,0
5449752397,9765008973,FALSE,40,Daisy Patch,10.000000,1,LP1237,TRUE,Daisy Patch,0.000000,,0
2488106241,4263518721,FALSE,0,Mermaid,8.000000,1,SI-MERMAID-BL,TRUE,Mermaid,0.000000,,0
5467343245,9797211725,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
164120363034,338182701082,FALSE,45,Rocket Ship,13.000000,1,LP1141,TRUE,Rocket Ship,0.000000,13.00,0
4986273101,8900862093,FALSE,34,Couple in Love - Blue,10.000000,1,LP1006,TRUE,Couple in Love,0.000000,,0
5528583885,9901365261,FALSE,34,House For Sale,15.000000,1,LP1171,TRUE,House For Sale,0.000000,,0
5007731917,8938926285,FALSE,45,Rose Bouquet,13.000000,1,LP1065,TRUE,Rose Bouquet,0.000000,,0
5537979469,9916678733,FALSE,79,Cherry Blossom,13.000000,1,LP1533,TRUE,Cherry Blossom,0.000000,,0
105964732442,203369316378,FALSE,40,Christmas Tree Village,13.000000,1,LP1571,TRUE,Christmas Tree Village,0.000000,13.00,0
5029291085,8980825229,FALSE,54,Love Bear,13.000000,1,LP1103,TRUE,Love Bear,0.000000,,0
5425082253,9720350413,FALSE,34,Flower Bear,13.000000,1,LP1183,TRUE,Flower Bear,0.000000,,0
176482484250,363396366362,FALSE,62,Willow Love Scene,15.000000,1,LP0396,TRUE,Willow Love Scene,0.000000,15.00,1
3063229697,5363403137,FALSE,54,Lovebirds,13.000000,1,LV-LOVEBIRD-PI,TRUE,Lovebirds,0.000000,,0
57050267674,110194294810,FALSE,34,Buddha,13.000000,1,LP1520,TRUE,Buddha,0.000000,,0
4869311949,8713276173,FALSE,54,Unicorn,13.000000,1,LP1140,TRUE,Unicorn,0.000000,,0
5517083149,9881837069,FALSE,40,Floral Bouquet Blue,13.000000,1,LP1004,TRUE,Floral Bouquet Blue,0.000000,,0
189465460762,393343696922,FALSE,91,Gingerbread House,13.000000,1,LP1206,TRUE,Gingerbread House,3.000000,10.00,0
2927577793,5124468801,FALSE,36,Two Girls on a Swing,8.000000,1,LV-DOGWDFF-GY,TRUE,Two Girls on a Swing,0.000000,,0
5434526157,9737587021,FALSE,79,Cherry Blossom,13.000000,1,LP1533,TRUE,Cherry Blossom,0.000000,,0
179921322010,372053082138,FALSE,34,Football,13.000000,1,LP1558,TRUE,Football,0.000000,13.00,0
2836524737,4964783489,FALSE,28,Lovers in a Dogwood Tree Pink - Pink,8.000000,1,LV-DOGWOOD-PI,TRUE,Lovers in a Dogwood Tree Pink,0.000000,,1
5403518413,9681744525,FALSE,363,Birthday Pack,49.000000,1,PA1150,TRUE,Birthday Pack,0.000000,,0
202141859866,418181808154,FALSE,34,The Iron Throne,15.000000,1,LP1671,TRUE,The Iron Throne,0.000000,15.00,0
5362701197,9607657101,FALSE,181,Easter Pack,29.000000,1,PA1147,TRUE,Easter Pack,0.000000,,0
5394432333,9665182733,FALSE,54,Magnolia Tree,13.000000,1,LP1100,TRUE,Magnolia Tree,0.000000,,0
2788273281,4878406273,FALSE,54,Wedding Day,8.000000,1,WD-WEDDAY-PIMF,TRUE,Wedding Day,0.000000,,0
154210172954,295573520410,FALSE,40,Christmas Tree Red - Red,13.000000,1,LP1009,TRUE,Christmas Tree Red,0.000000,13.00,0
5050311437,9020928589,FALSE,40,Floral Bouquet Blue,13.000000,1,LP1004,TRUE,Floral Bouquet Blue,0.000000,,0
5741985741,10294531725,FALSE,40,The Beatles Abbey Road,15.000000,1,LP1554,TRUE,The Beatles Abbey Road,0.000000,,0
4052907009,7242556289,FALSE,91,Gingerbread House,13.000000,1,HO-GNGRBRED-RD,TRUE,Gingerbread House,0.000000,,0
5535125197,9912032525,FALSE,40,Floral Bouquet Blue,13.000000,1,LP1004,TRUE,Floral Bouquet Blue,0.000000,,0
4838618381,8657283405,FALSE,40,Floral Bouquet Grey,13.000000,1,FL-BOUQUET-GY,TRUE,Floral Bouquet Grey,0.000000,,0
138423369754,265680584730,FALSE,54,Beer,10.000000,1,LP1112,TRUE,Beer,0.000000,10.00,0
5330844621,9549296077,FALSE,54,Dog House,13.000000,1,LP1108,TRUE,Dog House,0.000000,,0
5875446093,10557103053,FALSE,34,Thumbs Up,13.000000,1,LP1203,TRUE,Thumbs Up,0.000000,,0
4557859597,8121773453,FALSE,45,Santa Sleigh - Red,13.000000,1,LP1051,TRUE,Santa Sleigh,0.000000,,0
170763288602,352079970330,FALSE,51,Young America - Blue,13.000000,1,LP1013,TRUE,Young America,0.000000,13.00,0
5549681101,9937206221,FALSE,34,Dog Family,13.000000,1,LP1535,TRUE,Dog Family,0.000000,,0
5273815245,9440523597,FALSE,54,Cat Mom,13.000000,1,LP1153,TRUE,Cat Mom,0.000000,,0
2538455233,4353947649,FALSE,54,Love Explosion,10.000000,1,LV-LOVEBOOM-RD,TRUE,Love Explosion,0.000000,,0
5406530765,9687283981,FALSE,40,Birthday Cake - Blue,10.000000,1,LP1014,TRUE,Birthday Cake,0.000000,,0
3556658369,6274374209,FALSE,91,Santa Train,13.000000,1,HO-TRAIN-RD,TRUE,Santa Train,0.000000,,0
5415095501,9702602893,FALSE,45,Pug Birthday Cake Smash,10.000000,1,LP1098,TRUE,Pug Birthday Cake Smash,0.000000,,0
4230011713,7548345473,FALSE,34,Camping Trip,13.000000,1,SI-CAMPING-GR,TRUE,Camping Trip,0.000000,,0
5512339917,9873997261,FALSE,34,Flower Bear,13.000000,1,LP1183,TRUE,Flower Bear,0.000000,,0
2491160705,4269116033,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
5040640717,9002907085,FALSE,54,Love Bear,13.000000,1,LP1103,TRUE,Love Bear,0.000000,,0
3874194753,6896644673,FALSE,45,Pirate Ship - Black,13.000000,1,SI-PIRATE-BK,TRUE,Pirate Ship,0.000000,,0
115681034266,221338173466,FALSE,45,Pug Birthday Cake Smash,10.000000,1,LP1098,TRUE,Pug Birthday Cake Smash,0.000000,10.00,0
4878813517,8730314445,FALSE,54,Beer,10.000000,1,LP1112,TRUE,Beer,0.000000,,0
158627889178,310510419994,FALSE,40,Mayflower Ship,13.000000,1,LP1242,TRUE,Mayflower Ship,0.000000,13.00,0
3323701825,5839512833,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
176116858906,362534731802,FALSE,40,Christmas Tree Red - Red,13.000000,1,LP1009,TRUE,Christmas Tree Red,3.000000,10.00,0
3608583297,6386096961,FALSE,54,Unicorn,13.000000,1,AN-UNICORN-PI,TRUE,Unicorn,0.000000,,0
4948590093,8845695693,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
4511184781,8028168397,FALSE,40,Train,15.000000,1,LP1191,TRUE,Train,0.000000,,0
117018984474,224071221274,FALSE,34,Japanese Maple,13.000000,1,LP1592,TRUE,Japanese Maple,0.000000,13.00,0
2852936065,4992166721,FALSE,28,Shopping Time - Blue,8.000000,1,LS-SHOPPING-BL,TRUE,Shopping Time,0.000000,,0
5780962957,10363179789,FALSE,54,Unicorn,13.000000,1,LP1140,TRUE,Unicorn,0.000000,,0
3805967873,6768942593,FALSE,45,Pirate Ship - Black,13.000000,1,SI-PIRATE-BK,TRUE,Pirate Ship,0.000000,,0
133205131290,255669338138,FALSE,54,Cat Mom,13.000000,1,LP1153,TRUE,Cat Mom,3.000000,10.00,0
4908491469,8784504909,FALSE,40,Blue Birthday Bear,13.000000,1,LP1095,TRUE,Blue Birthday Bear,0.000000,,1
209870389274,432822386714,FALSE,45,Christmas Bear,13.000000,1,LP1077,TRUE,Christmas Bear,0.000000,13.00,1
3780535681,6721729985,FALSE,40,Stork Blue,10.000000,1,CG-STORK-BL,TRUE,Stork Blue,0.000000,,0
161778532378,327060488218,FALSE,34,Fishing Bear,13.000000,1,LP1185,TRUE,Fishing Bear,0.000000,13.00,0
4736937741,8473797005,FALSE,62,Nativity - Blue,13.000000,1,LP1507,TRUE,Nativity,0.000000,,0
83163545626,160623689754,FALSE,40,Dragon,13.000000,1,LP1240,TRUE,Dragon,0.000000,13.00,0
4913448845,8793708813,FALSE,45,Pirate Ship - Black,13.000000,1,LP1047,TRUE,Pirate Ship,0.000000,,0
50530746394,97393279002,FALSE,28,Dogwood Tree - Green,10.000000,2,LP1220,TRUE,Dogwood Tree,0.000000,,0
4618047693,8252412877,FALSE,91,Gingerbread House,13.000000,1,LP1206,TRUE,Gingerbread House,0.000000,,0
5874416781,10555020109,FALSE,34,Bun in the Oven,13.000000,1,LP1154,TRUE,Bun in the Oven,0.000000,,0
4226103745,7541291009,FALSE,40,Floral Bouquet Purple,13.000000,1,FL-BOUQUET-PU,TRUE,Floral Bouquet Purple,0.000000,,1
63639093274,123103477786,FALSE,40,Daisy Patch,13.000000,1,LP1237,TRUE,Daisy Patch,0.000000,,0
2721706049,4737256705,FALSE,0,Gold Birthday Bear,13.000000,1,BD-BDBEAR-GO,TRUE,Gold Birthday Bear,0.000000,,0
156513730586,300240732186,FALSE,40,Dragon,13.000000,1,LP1240,TRUE,Dragon,3.000000,10.00,0
5294288909,9477921485,FALSE,23,Lovers in a Dogwood Tree Brown,13.000000,1,LP1225,TRUE,Lovers in a Dogwood Tree Brown,0.000000,,0
5548384205,9935065741,FALSE,40,Dragon,13.000000,1,LP1240,TRUE,Dragon,0.000000,,0
4272365249,7620342529,FALSE,23,Vampire Coffin - Black,10.000000,2,SE-VAMPCOFF-BK,TRUE,Vampire Coffin,0.000000,,0
5977557837,10750223565,FALSE,40,Christmas Tree Village,13.000000,1,LP1571,TRUE,Christmas Tree Village,0.000000,,0
5099133581,9111688909,FALSE,54,Cat Mom,13.000000,1,LP1153,TRUE,Cat Mom,0.000000,,0
5383077837,9644435149,FALSE,40,Daisy Patch,10.000000,1,LP1237,TRUE,Daisy Patch,0.000000,,0
3643113153,6453631873,FALSE,36,Small Coffee Cup Gift Card,8.000000,1,SI-COFFGIFT-BN,TRUE,Small Coffee Cup Gift Card,0.000000,,0
5544136269,9927107085,FALSE,40,Otter Mom,10.000000,1,LP1155,TRUE,Otter Mom,0.000000,,0
4874893261,8723234701,FALSE,54,Magnolia Tree,13.000000,1,LP1100,TRUE,Magnolia Tree,0.000000,,0
170717315098,351981862938,FALSE,62,Nativity - Blue,13.000000,1,LP1507,TRUE,Nativity,3.000000,10.00,0
5041776589,9005099149,FALSE,54,Bears - Brown,10.000000,1,LP1037,TRUE,Bears,0.000000,,0
128585629722,246874472474,FALSE,45,Pug Birthday Cake Smash,10.000000,1,LP1098,TRUE,Pug Birthday Cake Smash,0.000000,10.00,1
4496447693,8001360269,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
5518377933,9884195661,FALSE,40,Whale Mother - Blue,10.000000,1,LP1034,TRUE,Whale Mother,0.000000,,0
4815916237,8614299149,FALSE,40,Balloon Bouquet Birthday - Purple,10.000000,1,LP1044,TRUE,Balloon Bouquet Birthday,0.000000,,0
148085375002,283776090138,FALSE,62,Steamboat,13.000000,1,LP1063,TRUE,Steamboat,3.000000,10.00,0
2957670593,5177703489,FALSE,40,Floral Bouquet Purple,13.000000,1,FL-BOUQUET-PU,TRUE,Floral Bouquet Purple,0.000000,,0
5126421453,9164316173,FALSE,54,Leprechaun,10.000000,2,LP1139,TRUE,Leprechaun,0.000000,,0
4260352513,7600881665,FALSE,45,Witch's Brew - Purple,10.000000,1,SE-WITCHBRW-PU,TRUE,Witch's Brew,0.000000,,0
5468352781,9798942669,FALSE,40,Daisy Patch,10.000000,1,LP1237,TRUE,Daisy Patch,0.000000,,0
186038681626,385885044762,FALSE,91,Christmas Candle,13.000000,4,LP1210,TRUE,Christmas Candle,12.000000,40.00,0
3304745921,5806791681,FALSE,57,USS Constitution - Red,13.000000,1,LM-CONSTITN-RD,TRUE,USS Constitution,0.000000,,0
127090950170,243880460314,FALSE,34,Fire Truck,13.000000,1,LP1519,TRUE,Fire Truck,0.000000,13.00,0
241469489178,498280857626,FALSE,40,Cupcake Birthday - Pink,10.000000,1,LP1029,TRUE,Cupcake Birthday,0.000000,10.00,0
5606932237,10043422733,FALSE,40,Money Tree,13.000000,1,LP1089,TRUE,Money Tree,0.000000,,0
5518035789,9883566605,FALSE,40,Camera,10.000000,1,LP1236,TRUE,Camera,0.000000,,0
4984805645,8898023757,FALSE,54,Two Guys on a Swing,10.000000,1,LP1137,TRUE,Two Guys on a Swing,0.000000,,0
5505689101,9863056141,FALSE,45,Rose Bouquet,13.000000,1,LP1065,TRUE,Rose Bouquet,0.000000,,1
190817861658,396142247962,FALSE,79,Springtime Picnic,15.000000,1,LP1166,TRUE,Springtime Picnic,5.000000,10.00,0
5379941517,9638687181,FALSE,40,Floral Bouquet Purple,13.000000,1,LP1022,TRUE,Floral Bouquet Purple,0.000000,,0
4596889357,8208369805,FALSE,91,Christmas Candle,13.000000,1,LP1210,TRUE,Christmas Candle,0.000000,,0
201111109658,416142426138,FALSE,40,Mayflower Ship,13.000000,1,LP1242,TRUE,Mayflower Ship,3.000000,10.00,0
5527381773,9899412493,FALSE,45,Rose Bouquet,13.000000,1,LP1065,TRUE,Rose Bouquet,0.000000,,0
57934544922,111848357914,FALSE,34,Viking Ship,13.000000,1,LP1243,TRUE,Viking Ship,0.000000,,0
3518464577,6203709377,FALSE,34,Heart Bench - Red,13.000000,1,LV-HRTBENCH-RD,TRUE,Heart Bench,0.000000,,0
5635595917,10094834125,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
65848639514,127560024090,FALSE,54,Girls' Night Out,13.000000,1,LP1130,TRUE,Girls' Night Out,0.000000,,0
3963334273,7076926209,FALSE,45,Pug Birthday Cake Smash,10.000000,1,BD-PUGCAKE-WI,TRUE,Pug Birthday Cake Smash,0.000000,,0
5778048461,10358067917,FALSE,34,Fishing Bear,13.000000,1,LP1185,TRUE,Fishing Bear,0.000000,,1
197710970906,409570934810,FALSE,91,Christmas Candle,13.000000,1,LP1210,TRUE,Christmas Candle,3.000000,10.00,1
5695254093,10213321869,FALSE,34,Graduation Bear,13.000000,1,LP1543,TRUE,Graduation Bear,0.000000,,0
5392621005,9661624973,FALSE,79,Cherry Blossom,13.000000,3,LP1533,TRUE,Cherry Blossom,0.000000,,0
218313949210,450446917658,FALSE,34,Christmas Cat,13.000000,1,LP1691,TRUE,Christmas Cat,3.000000,10.00,1
4993744909,8914519245,FALSE,34,Willow Love Scene Same Sex Male,15.000000,1,LP1502,TRUE,Willow Love Scene Same Sex Male,0.000000,,0
112714219546,215883448346,FALSE,54,Cat Mom,13.000000,1,LP1153,TRUE,Cat Mom,0.000000,13.00,0
4012517761,7165078593,FALSE,34,Lovers in a Dogwood Tree Yellow - Yellow,10.000000,1,LV-DOGWOOD-YE,TRUE,Lovers in a Dogwood Tree Yellow,0.000000,,0
5918910605,10637725389,FALSE,40,The Beatles Abbey Road,15.000000,1,LP1554,TRUE,The Beatles Abbey Road,0.000000,,0
137993322522,264827568154,FALSE,62,Nativity - Blue,13.000000,1,LP1507,TRUE,Nativity,3.000000,10.00,0
4868699213,8712114765,FALSE,59,Groovy Yellow Submarine,13.000000,1,LP1259,TRUE,Groovy Yellow Submarine,0.000000,,0
67964698650,131582853146,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
5484473549,9827068557,FALSE,40,Floral Bouquet Blue,13.000000,1,LP1004,TRUE,Floral Bouquet Blue,0.000000,,0
4893623053,8757621133,FALSE,34,Graduation Hats Black,10.000000,1,SE-GRADBOOM-BK,TRUE,Graduation Hats Black,0.000000,,0
5723821133,10262185805,FALSE,40,The Beatles Abbey Road,15.000000,1,LP1554,TRUE,The Beatles Abbey Road,0.000000,,0
5538043469,9916786189,FALSE,0,Send a surprise!,5.000000,1,,TRUE,Send a surprise!,0.000000,,0
4500905229,8009451021,FALSE,40,Oak Tree,13.000000,3,LP1235,TRUE,Oak Tree,0.000000,,0
5699460749,10220724045,FALSE,40,The Beatles Abbey Road,15.000000,1,LP1554,TRUE,The Beatles Abbey Road,0.000000,,0
185738330138,385211039770,FALSE,40,Balloon Bouquet Pink,10.000000,1,LP1514,TRUE,Balloon Bouquet Pink,0.000000,10.00,0
2505237121,4294197761,FALSE,40,Giraffe - Yellow,8.000000,1,AN-GIRAFFE-YE,TRUE,Giraffe,0.000000,,0
5165024333,9236069645,FALSE,45,Pug Birthday Cake Smash,10.000000,1,LP1098,TRUE,Pug Birthday Cake Smash,0.000000,,0
57377882138,110829207578,FALSE,34,Wedding Car,13.000000,1,LP1217,TRUE,Wedding Car,0.000000,,0
